Title	ISBN	Subjects
Gregory III	9781563891144	|Graphic novels||Form - Jokes & Riddles||Humor||Fiction|
Superman	9781563894299	|Superman (Fictitious character)||Graphic Novels - Superheroes||Fiction||Comics & Graphic Novels||Graphic Novels||Superman (Fictitious character||Comics & Graphic Novels / Graphic Novels / General||Comic books, strips, etc||Graphic Novels - General|
Cherry (Red Hot Diva)	9781873741733	|Literature of special Lesbian interest||Modern fiction||Fiction - Adult||Fiction||Erotica - Lesbian||Fiction / Erotica||Erotica - General||Lesbian|
Single Black Female	9781874509103	|Modern fiction||Popular English Fiction||Fiction - Romance||Fiction||Romance - General|
Love Ain't Nothing but Sex Misspelled 	9781565049635	|Science Fiction - General||Fiction - Science Fiction||Fantasy||Short Stories (single author)||Science fiction||Short stories||Fantasy fiction, American||Science fiction, American|
Sixth Lamentation	9781565117822	|Suspense||Historical - General||Fiction||Abridged Audio - Fiction/Mystery||Audio Adult: Books On Tape||World War, 1939-1945||History||Sports & Recreation / Horse Racing||Audiobooks||France|
Lionboy	9781565118317	|Fiction||Juvenile Science Fiction / Fantasy||Classics||Juvenile Fiction||Children's Audio - 9-12||Children: Grades 4-6||Human-animal communication||Family - Parents||Action & Adventure - General||Animals - Lions  Tigers  Leopards  etc.||Fiction / Literary||Kidnapping||Animals - General||Children's audiobooks|
The Stone of Laughter	9781566561907	|Modern fiction||General||Fiction||Fiction - General||History||Civil War, 1975-1990||Beirut (Lebanon)||Gay men||Lebanon|
Blood of the Fold (Sword of Truth, 3) (Bookcassette(r) Edition)	9781567404159	|General||Fantasy - Series||Audio Adult: Books On Tape||Fiction||Abridged Audio - Fiction/Religious||Fiction / Fantasy / General||Action & Adventure||Fantasy - General||Audiobooks|
God in a Box	9781880033210	|Christian - General||Religious - General||Christian fiction||Fiction||Fiction - Religious||Ark of the Covenant||Religion|
Spree	9781881475385	|General||Fiction||Fiction - General|
Dirty Pair	9781569713396	|Crime & mystery||Graphic novels||Science fiction||General||Comics & Graphic Novels||Fiction - General||Fiction||Comics & Graphic Novels / General||Graphic Novels - General||Science Fiction - General||Action & Adventure|
Sin City	9781569714812	|Graphic Novels||Romance - Contemporary||Graphic Novels - General||Comics & Graphic Novels||Fiction - Horror||Fiction||Graphic Novels - Horror||Comics & Graphic Novels / General||Mystery & Detective - Hard-Boiled|
Blade of the Immortal	9781569715314	|Adventure / thriller||Fantasy||Graphic Novels||General||Comics & Graphic Novels||Fiction||Comics & Graphic Novels / General||Fiction - Fantasy||Graphic Novels - Manga|
Blade of the Immortal	9781569715468	|Adventure / thriller||Fantasy||Graphic Novels||Comics & Graphic Novels||Fiction||General||Comics & Graphic Novels / General||Graphic Novels - Manga|
Aliens	9781569715611	|Graphic novels||Science Fiction - General||Comics & Graphic Novels||Fiction||Science Fiction||Graphic Novels - General|
Lone Wolf and Cub Volume 27	9781569715994	|Graphic novels||Historical adventure||Graphic Novels - General||Comics & Graphic Novels||Graphic Novels-Manga||Fiction||Graphic Novels - Manga||Comics & Graphic Novels / General|
The Last Messenger	9781885373496	|Fiction||Indians of North America||Mysticism||Arizona||New Age movement|
Grand Street 58	9781885490094	|Photographs: collections||Literature - Classics / Criticism||Art||Short Stories (Anthologies)||Fiction||General|
Years In The Making	9781886778474	|Science Fiction - General||Fiction||Science Fiction||Science Fiction & Fantasy / Science Fiction|
The Masque Of Manana	9781886778603	|Science Fiction - General||Fiction||Science Fiction & Fantasy / Science Fiction||Science Fiction||Short stories|
Edge (Dave McKean cover art) (Edge)	9781887591461	|Collections & anthologies of various literary forms||Comic book & cartoon art||Graphic novels||General||Fiction||Comics & Graphic Novels||Fiction - General||Collections, Catalogs, Exhibitions - General||Commercial - Illustration||Comics & Graphic Novels / Graphic Novels / General||Graphic Novels - General|
He's Back	9781888310115	|Religious - General||Jesus Christ||Fiction - Religious||Fiction||Christian - General||Christian fiction||Second Advent|
With Or Without You	9781888451696	|Literature of special Lesbian interest||Modern fiction||Television actors and actresses||Lesbian||Fiction - General||Fiction||General||Fiction / General||Stalkers||Teenagers|
Mickey Mouse Adventures Volume 11 (Mickey Mouse Adventures (Graphic Novels))	9781888472332	|Graphic Novels||Mice||Comics & Graphic Novels||Humor||Fiction||General||Humor / General||Adventure and adventurers||Cartoons and comics|
Murphy's Lore	9781890096267	|Fantasy - Series||Humorous||General||Fiction||Fiction - Fantasy|
My Other Life (Strangers In Paradise, Book 8) (Strangers in Paradise)	9781892597113	|General & Literary Fiction||Graphic Novels||Graphic Novels - General||Comics & Graphic Novels||Fiction||Comics & Graphic Novels / General|
The 50 Greatest Mysteries of All Time	9781893224414	|Mystery/Suspense||Fiction||Fiction - Mystery/ Detective||Mystery & Detective - General|
A Journey Out of Darkness	9781893617001	|General & Literary Fiction||Romance - General||Fiction||Fiction - Romance||Romance: Modern||Fiction / General||Literary|
The Tell-Tale Heart, Plus 3 other Tales of Mystery, Suspense	9781894003056	|Radio - General||Historical - General||Audio - Radio||Fiction||Audio Adult: Books On Tape||Mystery & Detective - Anthologies|
Desire, High Heels, Red Wine	9781895837261	|Modern fiction||Anthologies (multiple authors)||Erotica - General||Fiction||Fiction - General||Gay Studies||Gay||Fiction / Gay|
Tick	9781572972506	|Ticks||Graphic Novels||Movie/Tv Tie-Ins||General||Humor / General||Adventure and adventurers||Fiction||Heroes|
Best Gay Erotica 2001 (Best Gay Erotica Series)	9781573441124	|Erotic fiction||Fiction anthologies & collections||Literature of special Gay interest||Short stories||Erotica - General||American Short Story Collections||Fiction||Fiction - Adult||Gay||Erotica - Anthologies||Erotica - Gay||Fiction / Gay|
Someone Else's War	9781574886030	|Vietnam War fiction||Men's Adventure||Fiction - Men's  Adventure||Fiction||War & Military||Fiction / Thrillers||Historical - General|
Family	9781575059174	|Juvenile Fiction||Food||Family||Children's 4-8 - Fiction - General||Social Issues - Death & Dying||Children: Grades 1-2||People & Places - United States - African-American||General||Family reunions||Fiction|
In the Service of Dragons II (Keeper Martin's Tales)	9781575450902	|Science Fiction||Science Fiction, Fantasy, & Magic||Royalty (kings  queens  princes  princesses  knights  etc.)||Fiction||Children's Books/Ages 9-12 Fiction||Action & Adventure - General||Juvenile Fiction / Science Fiction, Fantasy, Magic||Juvenile Fiction-Action & Adventure - General||Juvenile Fiction-Royalty (kings  queens  princes  princesses  knights  etc.)||Science Fiction - General|
Body Language (Mark Manning Mysteries	9781575665542	|Crime & mystery||Literature of special Gay interest||Mystery/Suspense||Mystery & Detective - General||Fiction||Fiction - Mystery/ Detective||Gay||Mystery & Detective - Series||Fiction / Mystery & Detective / General||Mystery fiction|
Rescue on Parrot Island (Fisher Price)	9781575843223	|Juvenile Fiction||Toy and movable books||Children: Kindergarten||Action & Adventure - General||Children's 4-8 - Boardbooks||Specimens||Rescue work||Fiction||Action & Adventure||Business, Careers, Occupations||Volcanoes|
Wishing on Dandelions	9781576839539	|Religious - General||Fiction||Fiction - Religious||Christian - General||Girls||Rape victims||Christian fiction|
Montana	9781577487944	|Romance - Short Stories||Fiction - Religious||Fiction||Religious - General||FICTION_RELIGIOUS||Fiction / General / Romance||Fiction / Religious||MONTANA_FICTION|
Altar and Sacrifice	9781901157857	|Christian liturgy, prayerbooks & hymnals||Roman Catholicism, Roman Catholic Church||Liturgy||Doctrines||Religion - Catholicism||Fiction||Religious - General||Religion - Classic Works||Christianity - Catholic||Institutions & Organizations||Congresses||Catholic Church|
Beautiful Image	9781901285673	|Modern fiction||Fiction||Literature - Classics / Criticism||General||Literary Criticism & Collections / General|
Leaving Imprints	9781904559023	|Modern fiction||Literary||Fiction|
The Blade Runner Experience	9781904764304	|Film theory & criticism||Science Fiction - General||Fiction||Fiction - Science Fiction||Science Fiction||Performing Arts / Film / General|
The Elusive Pimpernel	9781905432165	|Historical fiction||Historical - General||Fiction||Fiction - Historical|
Christopher Mouse	9781582347080	|Mice||Fiction||Children's 9-12 - Fiction - General||Juvenile Fiction||Children's Books/Ages 9-12 Fiction||Children: Grades 2-3||Pets||Action & Adventure - General||Animals - Mice  Hamsters  Guinea Pigs  etc||Juvenile Fiction / Animals / Mice, Hamsters, Guinea Pigs, etc|
Creased	9781582404219	|Graphic Novels||Comics & Graphic Novels||Fiction||Graphic Novels - General||Comics & Graphic Novels / General||Fiction - General|
The Amazing Ghost Detectives (Clubhouse Book)	9781582461656	|Fiction||Horror & Ghost Stories||Juvenile Horror / Ghost Stories||Juvenile Fiction||Children's Books/Ages 4-8 Fiction||Children: Grades 2-3||General||Clubs||Ghosts|
The Wizard of La-La Land	9781584440529	|Mystery/Suspense||Fiction||Fiction - Espionage / Thriller||Mystery & Detective - Series||Suspense||Romance - General|
Sherlock Holmes Classic Mysteries (Mysteries/Sci-Fi)	9781584723264	|Unabridged Audio - Fiction/Mystery||Mystery & Detective - Sherlock Holmes||Fiction||Literary||Mystery & Detective - Short Stories||Mystery & Detective - Traditional British|
Leyla		|Historical - Other||Slavery||Harems||Juvenile Historical Fiction||Turkey||Juvenile Fiction||Children's 9-12 - Fiction - Historical||Children: Grades 4-6||Historical - Asia||Tulips||Family - General||Fiction||Harem|
Birdman	9781585003501	|General & Literary Fiction||Fiction - General||Fiction||General||Fiction / General|
Eontimeoc	9781585006977	|Science Fiction||Fiction||Fiction - Science Fiction||Fiction-Science Fiction - General||Science Fiction - Anthologies||Science Fiction - General|
Foresthome	9781585010714	|Visionary & Metaphysical||Fiction - General||Fiction||FIC||FIC039000||General|
Sesqua Valley and Other Haunts	9781929653379	|Horror||Horror - General||Fiction|
Murder on Sunset Boulevard	9781929976195	|Fiction - Mystery/ Detective||Fiction||Mystery & Detective - Anthologies||Mystery & Detective - General|
Secrets Are Anonymous	9781930754287	|Crime & mystery||Mystery/Suspense||Fiction||Fiction - Mystery/ Detective||Mystery & Detective - General||Suspense|
The Temptation Of Blood	9781930997691	|Fantasy||Fiction - Fantasy||Fiction||Fantasy - General|
Covenant	9781931062145	|Mystery/Suspense||Fiction||Fiction - Mystery/ Detective||Mystery & Detective - General|
Senator Love (Fiona Fitzgerald Mysteries)	9781931304634	|Political||Fiction / Political||Fiction - Mystery/ Detective||Fiction||Mystery & Detective - Women Sleuths||FitzGerald, Fiona (Fictitious||Police||Policewomen||Washington (D.C.)||Fiction / General||Fiction-Political||Warren Adler||Fiction / Mystery & Detective / Women Sleuths||Mystery fiction|
Immortal Game	9781932557152	|Mystery & Detective - General||Literary||Fiction||Fiction - Mystery/ Detective|
Trujillo	9781932581638	|Adventure / thriller||Action & Adventure||Fiction||Fiction - General|
No Man's Land Volume 1	9781933164038	|Graphic Novels - General||Fiction - General||Comics & Graphic Novels||Graphic Novels||Fiction||Graphic Novels - Horror||Comics & Graphic Novels / General||General|
Standing on the Edge	9781933276144	|Visionary & Metaphysical||Fiction||Fiction - General|
Before and After North Dorgenois (Neighborhood Story Project, The)	9781933368313	|Fiction||People & Places - United States||Juvenile Nonfiction||Children's Books/Ages 9-12 People & Places||Children: Young Adult (Gr. 7-9)||USA||Juvenile Nonfiction / People & Places / United States||Anecdotes||Inner cities||Louisiana||Neighborhood||Neighbors||New Orleans|
Wild to Possess / A Taste for Sin	9781933586106	|Mystery & Detective - General||Mystery & Thrillers||General||Fiction||Fiction - Mystery/ Detective|
After School Nightmare Volume 2 (After School Nightmare)	9781933617176	|Graphic Novels||Comics & Graphic Novels||Fiction||General||Comics & Graphic Novels / General||Graphic Novels - General|
Vicious Circle	9781585678556	|American Mystery & Suspense Fiction||Fiction||Fiction - Espionage / Thriller||Espionage/Intrigue||Thrillers||Fiction / Mystery & Detective / General|
More Than A Bargain	9781585711376	|Romance - Contemporary||Fiction||Fiction - Romance||Romance: Modern||Fiction / Romance / Contemporary||Love stories|
Warriors of the Darkness	9781586087784	|Romance - Adult||Fiction||Fiction - Adult||Erotica - General||Fiction / Erotica||Romance - Fantasy|
To the Vanishing Point	9781587150463	|Science Fiction - General||Fiction||Fiction - Science Fiction||Science Fiction|
The Electric Gene Machine (Organic Future)	9781587150708	|Science Fiction||Science Fiction - Short Stories||Fiction - Science Fiction||Fiction||Science Fiction - General|
The Quest of Kadji (Chronicles of Kylix)	9781587150869	|Fantasy||Fiction - Fantasy||Fiction||Fantasy - General|
Saucer	9781587248481	|Space ships||Science Fiction - Adventure||Coonts, Stephen - Prose & Criticism||Fiction - Science Fiction||Fiction||Unidentified flying objects||Space flight||Action & Adventure||Nevada|
Lies That Bind, The	9781587880940	|Legal||Audiobooks||Fiction||Unabridged Audio - Fiction/General||Audio Adult: Books On Tape||General||Fiction / General|
Amber Beach / Jade Island / Pearl Cove 	9781587887529	|Fiction||Abridged Audio - Fiction/Romance||Audio - Romance||Audio Adult: Books On Tape||Fiction / Romance / General||Romance - Contemporary|
Dragons Die at Dawn	9781588201225	|Crime & mystery||Mystery/Suspense||Fiction||Fiction - Mystery/ Detective||Mystery & Detective - General||Fiction / Mystery & Detective / General||Murder|
Spunky	9781588205094	|General & Literary Fiction||Fiction - General||Fiction||General||Fiction / General|
Arabian Nights Entertainments	9781588275875	|Myth & legend told as fiction||Literature - Classics / Criticism||Fiction||Classics||Fairy Tales, Folklore & Mythology|
Like A Promise	9781588510150	|Romance||Romance - General||Fiction||Fiction - Romance||Romance: Gothic||Romance - Contemporary|
Souls in Glass	9781588512390	|Fantasy||Fiction||Fiction - Romance||Fantasy - General||Romance - General|
By Executive Order	9781588515179	|Crime & mystery||Mystery & Detective - Police Procedural||Fiction - Mystery/ Detective||Fiction||General|
an end.	9781588987457	|Fiction||Science Fiction||Paul Evan Hughes||Fiction / Science Fiction / General||Science Fiction - General|
The Great Teen Fruit War, A 1960' Novel	9781589091313	|General||Fiction - General||Philosophy||Action & Adventure||Fiction / Adventure|
Red Room	9781589613614	|Science Fiction - General||Science Fiction||Fiction||Fiction - Science Fiction|
Billy Budd, Sailor (Radio Theatre)	9781589970151	|Classics||Comics & Graphic Novels||Abridged Audio - Literature/Classics||Audio Adult: Books On Tape||Fiction||Graphic Novels - General|
The Adventure Begins	9781589970700	|Action & Adventure||Juvenile Fiction||Audio: Juvenile||Children's Audio - 9-12||Religious - Christian||Action & Adventure - General||Classics||Audio - Children's|
Artscape(Ike Schwartz Mysteries)	9781590581278	|Mystery & Detective - Police Procedural||Fiction - Mystery/ Detective||Fiction||Fiction / Mystery & Detective / General||Mystery & Detective - General||Thrillers|
Foolish Undertaking [LARGE TYPE EDITION]	9781590582282	|Mystery & Detective - General||Fiction||Fiction - Mystery/ Detective||Mystery/Suspense||Fiction / Mystery & Detective / General||Mystery; Fiction; Amateur Detective; Alzheimer's; Appalachian; Asheville; Boston Detective; Carolina; Contemporary; Crime Fiction; Funeral; Funeral Home; Grave; Intelligence Agent; Margaret Maron; Modern; Montagnards; Mountains; Murder; Poisoned Pen Press; Series; Small Town; Special Forces; Tattoos; Undertaker; Vietnam||Large type books|
Justice for the Damned	9781590583302	|English Canadian Novel And Short Story||Mystery And Suspense Fiction||Fiction||Fiction - Mystery/ Detective||Mystery/Suspense||Mystery & Detective - Women Sleuths||Fiction / Mystery & Detective / General||Historical - General||Historical fiction||Mystery fiction|
To Thine Own Self Be True	9781590583920	|Mystery & Detective - Women Sleuths||Fiction / Mystery & Detective / General||Mystery & Detective - General||Fiction||Fiction - Mystery/ Detective||Mystery/Suspense|
Narcissus in Chains (Anita Blake Vampire Hunter)	9781590862100	|Horror - General||Fantasy - General||Audio Adult: Books On Tape||Fiction||Abridged Audio - Fiction/General||Audio - Fiction - General||Thrillers||Fantasy - Contemporary||Fantasy - Dark/Horror||Fiction / Fantasy / General|
Chainfire	9781590863084	|Unabridged Audio - Fiction/General||Fantasy - Series||Fantasy||Fiction||Fantasy - Epic||Fiction / Fantasy / General||Audiobooks||Fantasy - General|
Sleeper (Puller Monk)	9781590869390	|Suspense||Espionage/Intrigue||Fiction||Unabridged Audio - Fiction/Suspense & Thriller||Mystery/Suspense||Fiction / Suspense||Audiobooks|
The Machine Goddess Sourcebook	9781590921807	|Science Fiction & Fantasy||Fiction||Literature - Classics / Criticism||Science Fiction||Science Fiction - High Tech|
Ungentled Darkness	9781591131328	|Horror & ghost stories||Horror - General||Fiction - Horror||Fiction|
City Different	9781591137603	|Crime & mystery||General & Literary Fiction||Mystery/Suspense||Fiction||Fiction - Mystery/ Detective||Mystery & Detective - General||Suspense|
Fushigi Yugi, Volume 11	9781591161073	|Graphic Novels||Comics & Graphic Novels||Fantasy||Fiction||Graphic Novels - Fantasy||Comics & Graphic Novels / Graphic Novels / Manga||Graphic Novels - Manga|
Ceres, Celestial Legend, Volume 9	9781591162612	|Juvenile Fiction||Graphic Novels - Manga||Fantasy||Comics & Graphic Novels||Children's All Ages - Fiction - General||Graphic Novels-Manga||Fiction||Comics & Graphic Novels - General||Comics & Graphic Novels / Graphic Novels / Manga||Graphic Novels - Fantasy|
Vagabond, Volume 18 (Vagabond)	9781591166429	|Graphic Novels - Manga||Comics & Graphic Novels||Graphic Novels-Manga||Fiction||Comics & Graphic Novels / Graphic Novels / Manga||Graphic Novels - Fantasy||Graphic Novels - Media Tie-In||1584-1645||Miyamoto, Musashi,|
Whistle!, Volume 1	9781591166856	|Fantasy||Graphic Novels - Media Tie-In||Fiction||Comics & Graphic Novels||Graphic Novels-Manga||Teamwork (Sports)||Graphic Novels - Manga||Comics & Graphic Novels / Graphic Novels / Manga||Graphic Novels - Fantasy||Cartoons and comics||Soccer|
Travels with Brother Retter	9781591291183	|Religion: general||Religious - General||Fiction - Religious||Fiction||General||Religion / General|
Twelfth Night "On The Twelfth Night of Christmas"	9781591331377	|Crime & mystery||Mystery/Suspense||Fiction||Fiction - Mystery/ Detective||Mystery & Detective - Traditional British||Fiction / Mystery & Detective / Traditional British|
Sorcerer Hunters #13	9781591820666	|Fiction - Fantasy||Comics & Graphic Novels||Fiction||General||Action & Adventure||Graphic Novels - General|
Samurai Deeper Kyo, Book 7	9781591825432	|Graphic novels||Graphic Novels - Manga||Comics & Graphic Novels||Graphic Novels-Manga||Fantasy||Fiction||Comics & Graphic Novels / Graphic Novels / Manga|
A Heart for Jesus	9781591852063	|Love||Heart||Children: Grades 2-3||Juvenile Nonfiction||Children's Books/Ages 4-8 Nonfiction||Religion - Christianity - General||Mothers and daughters||General||Fiction|
Crystal Dragon (The Great Migration Duology, Book 2)	9781592220878	|Fantasy||Graphic novels||Science Fiction||Fiction - Fantasy||Fiction||Fiction - Science Fiction||Science Fiction - Space Opera||Fiction / Fantasy / Contemporary|
The Indiscreet Letter and Little Eve Edgarton	9781592240982	|General & Literary Fiction||Fiction||Fiction - General||Literary||Eleanor Hallowell Abbott||Fiction / General||Fiction / Romance / General|
Morgan Le Fay 3	9781592241156	|Fantasy||Fiction - Fantasy||Fiction||Fantasy - General|
News from the Republic of Letters	9781592640362	|Collections & anthologies of various literary forms||Literature - Classics / Criticism||Fiction||General|
Never, Ever Step on a Spider	9781592866885	|Adventure / thriller||General||Fiction - General||Fiction||Action & Adventure|
Overdrive	9781592981144	|General||Fiction||Fiction - General||Literature & Fiction / General||Action & Adventure||Self-realization|
Hellsing	9781593073930	|Fantasy||Graphic novels||Horror Fiction||Comics & Graphic Novels||Graphic Novels-Manga||Fiction||Graphic Novels - Manga||Comics & Graphic Novels / General||Fiction - Fantasy||Graphic Novels - Horror|
Dungeon Siege	9781593074258	|Fantasy||Magic||Cartoons and comics||Juvenile Fiction||Graphic Novels||Children: Grades 4-6||Graphic Novels - Fantasy||Fiction||Comics & Graphic Novels / General||Science Fiction, Fantasy, & Magic||Comics & Graphic Novels - General|
Harlan Ellison's Dream Corridor Volume 2	9781593074944	|Graphic Novels||Science fiction||Science Fiction And Fantasy||Humor||Comics & Graphic Novels||General||Fantasy||Graphic Novels - General||Comics & Graphic Novels / General||Graphic Novels - Fantasy||Graphic Novels - Science Fiction|
Sense and Sensibility	9781593081256	|General||Fiction||Literature - Classics / Criticism||Literature: Classics||Classics||Fiction / Classics||LITERATURE - LIT CLASSICS TRD PB|
Pretenses	9781593090180	|Mystery & Detective - Women Sleuths||Fiction||Fiction - Mystery/ Detective||Mystery/Suspense||Thrillers||Fiction / General||Mystery & Detective - General|
Tripwire (Jack Reacher)	9781593555603	|Thrillers||Unabridged Audio - Fiction/Suspense & Thriller||Fiction||Fiction / Thrillers||Audiobooks|
Going Down	9781593760649	|Modern fiction||Popular American Fiction||Fiction - General||Fiction||Literary||Fiction / Literary||General||Psychological||Americans||Mexico||Triangles (Interpersonal relations)||Villages|
The Foreign Correspondent (Large Print Press)	9781594131912	|Espionage/Intrigue||Historical - General||Fiction||Fiction - Espionage / Thriller|
Gunman	9781594143335	|Westerns||Fiction||Fiction - Western||Westerns - General||Western stories|
Gold Fever	9781594930393	|Lesbian||Fiction - General||Fiction|
Snow Drop Volume 11 (Snow Drop)	9781595320476	|Graphic novels||Graphic Novels - Manga||Comics & Graphic Novels||Graphic Novels-Manga||Fiction||Romance comic books, strips, etc||Graphic Novels - Romance||Comics & Graphic Novels / Graphic Novels / Manga||Fiction - Fantasy|
Tramps Like Us, Volume 7	9781595321459	|Graphic Novels - Manga||Comics & Graphic Novels||Graphic Novels-Manga||Fiction||Comics & Graphic Novels / Graphic Novels / Manga||Graphic novels|
Hands Off! Volume 4 (Hands Off!)	9781595321565	|Graphic Novels - Manga||Comics & Graphic Novels||Graphic Novels-Manga||Fantasy||Fiction||Comics & Graphic Novels / Graphic Novels / Manga||Cartoons and comics||Extrasensory perception||Schools|
Lizzie McGuire Cine-Manga Volume 12	9781595322838	|Dating (Social customs)||Juvenile Fiction||Children: Grades 4-6||Schools||Children's Books/All Ages||Friendship||Children: Grades 3-4||Fiction||Comics & Graphic Novels - Manga||Movie Tie - In||Comics & Graphic Novels / Graphic Novels / Manga|
Psychic Academy, Vol. 6	9781595324252	|Graphic novels||Fantasy||Comics & Graphic Novels||Graphic Novels-Manga||Fiction||Graphic Novels - Manga||Comics & Graphic Novels / Graphic Novels / Manga|
BECK:Mongolian Chop Squad Volume 6	9781595327758	|Graphic Novels - General||Comics & Graphic Novels||Graphic Novels-Manga||Fiction||Graphic Novels - Manga||Comics & Graphic Novels / Graphic Novels / Manga||Graphic Novels|
A Damsel In Distress	9781595403391	|Humorous||Fiction - General||Fiction|
Into the Storm	9781596001565	|Romance: Modern||American Light Romantic Fiction||Fiction||Unabridged Audio - Fiction/Romance||Romance - Suspense||Fiction / Romance / Suspense||Audio - Romance||Audiobooks|
Messenger, The	9781596008878	|Espionage/Intrigue||Suspense||Thrillers||Fiction / Suspense||Fiction||Abridged Audio - Fiction/Suspense Thriller||Mystery/Suspense|
Solomon's Vineyard	9781596540163	|Crime & mystery||Mystery/Suspense||Fiction||Fiction - Mystery/ Detective||Mystery & Detective - General||Cults||Fiction / Mystery & Detective / General||Grave robbing|
The Misfortunes of Mary	9781596542907	|Erotica - General||Fiction - Adult||Fiction|
A Killer Collection	9781597222570	|Mystery & Detective - Women Sleuths||Fiction||Fiction - Mystery/ Detective||Mystery/Suspense||Antiques||Mystery fiction|
Guns of Vengeance	9781597222808	|American Western Fiction||Fiction||Fiction - Western||Westerns||Westerns - General||Large type books||Western stories|
Final Truth	9781597222990	|Romance: Gothic||Recombinant DNA||Fiction||Fiction - Romance||Women journalists||Romance - Suspense||Romance - Fantasy||Death row inmates|
French Fried	9781597225151	|American Mystery & Suspense Fiction||Fiction||Fiction - Mystery/ Detective||Mystery/Suspense||Mystery & Detective - General||Americans||Blue, Carolyn (Fictitious character)||France||Women food writers|
Uncle Tom's Cabin (The Classic Collection)	9781597371520	|Unabridged Audio - Fiction/General||Classics||Fiction||Literature: Classics||Fiction / Classics||Audiobooks||Audio - Fiction (Unabridged)|
Lee Child CD Collection	9781597377041	|Fiction||Abridged Audio - Fiction/Mystery||Mystery & Detective - General||Fiction / Thrillers||Audiobooks||Thrillers|
Big and Little Jake	9781598004427	|General||Fiction / General||Fiction||Fiction - General|
Operation: Outer Space	9781598183993	|Science Fiction - Adventure||Science Fiction - Series||Fiction / Science Fiction / Adventure||Fiction-Science Fiction - Series||Fiction||Fiction - Science Fiction||Science Fiction|
The House of the Wolfings	9781598188677	|Fiction||Fiction - General||Literature: Folklore/Mythology||Classics||Fairy Tales, Folklore & Mythology||Fantasy - Dark/Horror||Fiction / Folklore||Fiction-Classics||Fiction-Fantasy - Dark/Horror|
Tales of Masks & Mayhem - Volume III	9781598243994	|Mystery & Detective - Short Stories||Fiction / Mystery & Detective / Short Stories||Fiction||Fiction - Mystery/ Detective||Mystery/Suspense|
HOPE FOR DESPAIR	9781599266060	|Poetry texts & anthologies||Romance - General||Fiction||Poetry||Romance: Modern||General||Poetry / General|
Snake Charmer (Critter Chronicles)	9781599284705	|Snakes||Fiction||Juvenile Nonfiction||Children's Books/Ages 4-8 Fiction||Children: Grades 2-3||Animals - Reptiles & Amphibians||School & Education||Social Issues - General||Children: Grades 1-2|
Secret Lovers (Urban Soul) (Urban Soul Presents)	9781599830025	|Fiction anthologies & collections||Romance - General||American Light Romantic Fiction||Fiction||Fiction - Romance||Romance: Modern||Romance - Short Stories||Romance - Contemporary||Fiction / General|
The Aegis Conspiracy	9781600021480	|Action & Adventure||Espionage/Intrigue||Thrillers||Mystery & Thrillers / Thrillers||Fiction||Fiction - General|
Supermarket	9781600100093	|Graphic Novels||Comics & Graphic Novels||Fiction||General||Comics & Graphic Novels / General||Graphic Novels - General|
Quiver	9781600760242	|Occult||Horror||Fiction||Fiction - Fantasy||Fantasy - Dark/Horror||Horror - Series||Fiction-Fantasy - Dark/Horror||Fiction-Occult||Horror - General|
Sadie's Song (A Tale of Three Mysteries #2)	9781601420220	|Christian - General||Religious - General||FICTION / GENERAL / SUSPENSE||Fiction / Religious||Fiction||Fiction - Religious|
Second Chance	9781601451644	|Science fiction||Romance - Time Travel||Science Fiction - General||Fiction / Romance / Time Travel||Fiction : Science Fiction - General||Fiction||Fiction - Romance|
The Kitten Club	9781601540393	|Romance - Contemporary||Fiction / Romance / Contemporary||Fiction||Fiction - Romance||Romance: Modern|
Tuvalu	9781741148718	|Modern fiction||English Light Romantic Fiction||Fiction||Fiction - General||Literary||Fiction / Literary||Romance - General||Love stories||Self-realization||Tokyo (Japan)|
Memoirs of a Woman of Pleasure	9781840224177	|16th to 18th century fiction||19th century fiction||Erotic fiction||Fiction||Literature & Fiction||Erotica - General|
Alibi for a Judge	9781842320433	|Crime & mystery||Fiction - General||Fiction||General|
Have this One on Me	9781842321072	|Crime & mystery||Thrillers||Fiction - General||Fiction||General|
Appleby At Allington (Inspector Appleby Mysteries)	9781842327135	|Crime & mystery||Mystery/Suspense||Fiction||Fiction - Mystery/ Detective||Mystery & Detective - General|
Shyness and Dignity	9781843432104	|Modern fiction||Fiction / General||Literary||Fiction||Fiction - General|
Against All Odds	9781843956976	|Romance||Fiction||Romance: Modern||Romance - General|
The Burning Shore	9781844161294	|Science fiction||Fiction - Fantasy||Fiction||Fantasy||Fantasy - Epic||Fiction / Fantasy / Epic|
Psykogeddon (Judge Dredd)	9781844163212	|Science Fiction||Science Fiction - High Tech||English Science Fiction And Fantasy||Fiction||Fiction - Science Fiction||Fiction / Science Fiction / General||Science Fiction - Adventure||Science Fiction - General||Dredd, Judge (Fictitious character)|
Step Into	9781844763054	|Asian / Middle Eastern history||Juvenile Nonfiction||Children's Books/Ages 9-12 Nonfiction||Children: Grades 4-6||ASIA||Fiction - General||Fiction / General||General||History - Ancient||Civilization||Civilization, Assyro-Babylonian||Iraq||Juvenile literature||Fiction|
The Wrong Box	9781846371745	|General & Literary Fiction||Fiction||Fiction - General||General|
The Master Detective.   Being Some Further Investigations of Christopher Quarles	9781847028723	|Crime & mystery||Mystery/Suspense||Fiction||Fiction - Mystery/ Detective||Mystery & Detective - General||Fiction / Mystery & Detective / General|
