2358	0449702766	0	Dicey's Song	Cynthia Voigt	1995	Fawcett Books	http://images.amazon.com/images/P/0449702766.01.THUMBZZZ.jpg	http://images.amazon.com/images/P/0449702766.01.MZZZZZZZ.jpg	http://images.amazon.com/images/P/0449702766.01.LZZZZZZZ.jpg
2358	0451119932	0	Fever	Robin Cook	1983	Penguin Putnam~mass	http://images.amazon.com/images/P/0451119932.01.THUMBZZZ.jpg	http://images.amazon.com/images/P/0451119932.01.MZZZZZZZ.jpg	http://images.amazon.com/images/P/0451119932.01.LZZZZZZZ.jpg
2358	0451160312	6	I Never Promised You a Rose Garden	Joanne Greenberg	1984	Signet Book	http://images.amazon.com/images/P/0451160312.01.THUMBZZZ.jpg	http://images.amazon.com/images/P/0451160312.01.MZZZZZZZ.jpg	http://images.amazon.com/images/P/0451160312.01.LZZZZZZZ.jpg
2358	0553263218	0	The Pigman	PAUL ZINDEL	1983	Bantam	http://images.amazon.com/images/P/0553263218.01.THUMBZZZ.jpg	http://images.amazon.com/images/P/0553263218.01.MZZZZZZZ.jpg	http://images.amazon.com/images/P/0553263218.01.LZZZZZZZ.jpg
2358	0553277472	0	Zen and the Art of Motorcycle Maintenance: An Inquiry into Values	ROBERT PIRSIG	1984	Bantam	http://images.amazon.com/images/P/0553277472.01.THUMBZZZ.jpg	http://images.amazon.com/images/P/0553277472.01.MZZZZZZZ.jpg	http://images.amazon.com/images/P/0553277472.01.LZZZZZZZ.jpg
2358	0553277537	0	Dandelion Wine (Grand Master Editions)	RAY BRADBURY	1985	Bantam	http://images.amazon.com/images/P/0553277537.01.THUMBZZZ.jpg	http://images.amazon.com/images/P/0553277537.01.MZZZZZZZ.jpg	http://images.amazon.com/images/P/0553277537.01.LZZZZZZZ.jpg
2358	0553801309	0	A Place of Hiding	ELIZABETH GEORGE	2003	Bantam	http://images.amazon.com/images/P/0553801309.01.THUMBZZZ.jpg	http://images.amazon.com/images/P/0553801309.01.MZZZZZZZ.jpg	http://images.amazon.com/images/P/0553801309.01.LZZZZZZZ.jpg
2358	0671034251	8	Blind Spot	Judy Mercer	2001	Pocket	http://images.amazon.com/images/P/0671034251.01.THUMBZZZ.jpg	http://images.amazon.com/images/P/0671034251.01.MZZZZZZZ.jpg	http://images.amazon.com/images/P/0671034251.01.LZZZZZZZ.jpg
2358	0786013567	0	Privileged Information	Stephen White	2001	Kensington Publishing Corporation	http://images.amazon.com/images/P/0786013567.01.THUMBZZZ.jpg	http://images.amazon.com/images/P/0786013567.01.MZZZZZZZ.jpg	http://images.amazon.com/images/P/0786013567.01.LZZZZZZZ.jpg
2363	0671023187	0	Term Limits	Vince Flynn	1999	Pocket Star	http://images.amazon.com/images/P/0671023187.01.THUMBZZZ.jpg	http://images.amazon.com/images/P/0671023187.01.MZZZZZZZ.jpg	http://images.amazon.com/images/P/0671023187.01.LZZZZZZZ.jpg
2363	0671726889	9	CUCKOO'S EGG	Clifford Stoll	1990	Pocket	http://images.amazon.com/images/P/0671726889.01.THUMBZZZ.jpg	http://images.amazon.com/images/P/0671726889.01.MZZZZZZZ.jpg	http://images.amazon.com/images/P/0671726889.01.LZZZZZZZ.jpg
2719	0395869463	7	The Bookshop : A Novel	Penelope Fitzgerald	1997	Mariner Books	http://images.amazon.com/images/P/0395869463.01.THUMBZZZ.jpg	http://images.amazon.com/images/P/0395869463.01.MZZZZZZZ.jpg	http://images.amazon.com/images/P/0395869463.01.LZZZZZZZ.jpg
2719	0451521358	8	Macbeth	William Shakespeare	1989	New Amer Library (Mm)	http://images.amazon.com/images/P/0451521358.01.THUMBZZZ.jpg	http://images.amazon.com/images/P/0451521358.01.MZZZZZZZ.jpg	http://images.amazon.com/images/P/0451521358.01.LZZZZZZZ.jpg
2719	0802132952	0	Naked Lunch	William S. Burroughs	1992	Grove Press	http://images.amazon.com/images/P/0802132952.01.THUMBZZZ.jpg	http://images.amazon.com/images/P/0802132952.01.MZZZZZZZ.jpg	http://images.amazon.com/images/P/0802132952.01.LZZZZZZZ.jpg
2719	0812566629	0	Darwinia	Robert Charles Wilson	1999	Tor Books	http://images.amazon.com/images/P/0812566629.01.THUMBZZZ.jpg	http://images.amazon.com/images/P/0812566629.01.MZZZZZZZ.jpg	http://images.amazon.com/images/P/0812566629.01.LZZZZZZZ.jpg
2766	0060958022	8	Five Quarters of the Orange	Joanne Harris	2002	Perennial	http://images.amazon.com/images/P/0060958022.01.THUMBZZZ.jpg	http://images.amazon.com/images/P/0060958022.01.MZZZZZZZ.jpg	http://images.amazon.com/images/P/0060958022.01.LZZZZZZZ.jpg
2766	0060975849	9	Two Old Women	Velma Wallis	1994	Perennial	http://images.amazon.com/images/P/0060975849.01.THUMBZZZ.jpg	http://images.amazon.com/images/P/0060975849.01.MZZZZZZZ.jpg	http://images.amazon.com/images/P/0060975849.01.LZZZZZZZ.jpg
2766	0064471098	0	The Silver Chair	C. S. Lewis	1994	HarperCollins	http://images.amazon.com/images/P/0064471098.01.THUMBZZZ.jpg	http://images.amazon.com/images/P/0064471098.01.MZZZZZZZ.jpg	http://images.amazon.com/images/P/0064471098.01.LZZZZZZZ.jpg
2766	0140094385	0	Amusing Ourselves to Death: Public Discourse in the Age of Show Business	Neil Postman	1986	Penguin Books	http://images.amazon.com/images/P/0140094385.01.THUMBZZZ.jpg	http://images.amazon.com/images/P/0140094385.01.MZZZZZZZ.jpg	http://images.amazon.com/images/P/0140094385.01.LZZZZZZZ.jpg
2766	014027684X	0	Daughter of the Queen of Sheba: A Memoir	Jacki Lyden	1998	Penguin Books	http://images.amazon.com/images/P/014027684X.01.THUMBZZZ.jpg	http://images.amazon.com/images/P/014027684X.01.MZZZZZZZ.jpg	http://images.amazon.com/images/P/014027684X.01.LZZZZZZZ.jpg
2766	0140279288	0	Thirty-nothing	Lisa Jewell	2004	Penguin Books Ltd	http://images.amazon.com/images/P/0140279288.01.THUMBZZZ.jpg	http://images.amazon.com/images/P/0140279288.01.MZZZZZZZ.jpg	http://images.amazon.com/images/P/0140279288.01.LZZZZZZZ.jpg
2766	0140309578	0	Pippi Longstocking (Seafarer Book)	Astrid Ericsson Lindgren	1997	Puffin Books	http://images.amazon.com/images/P/0140309578.01.THUMBZZZ.jpg	http://images.amazon.com/images/P/0140309578.01.MZZZZZZZ.jpg	http://images.amazon.com/images/P/0140309578.01.LZZZZZZZ.jpg
2766	0140430113	0	Jane Eyre (Penguin Classics)	Charlotte Bronte	1988	Penguin USA	http://images.amazon.com/images/P/0140430113.01.THUMBZZZ.jpg	http://images.amazon.com/images/P/0140430113.01.MZZZZZZZ.jpg	http://images.amazon.com/images/P/0140430113.01.LZZZZZZZ.jpg
2766	0141301058	0	The BFG	Roald Dahl	1998	Puffin Books	http://images.amazon.com/images/P/0141301058.01.THUMBZZZ.jpg	http://images.amazon.com/images/P/0141301058.01.MZZZZZZZ.jpg	http://images.amazon.com/images/P/0141301058.01.LZZZZZZZ.jpg
2766	0141304707	9	The Wonderful Story of Henry Sugar and Six More	Roald Dahl	2000	Puffin Books	http://images.amazon.com/images/P/0141304707.01.THUMBZZZ.jpg	http://images.amazon.com/images/P/0141304707.01.MZZZZZZZ.jpg	http://images.amazon.com/images/P/0141304707.01.LZZZZZZZ.jpg
2766	0156329301	0	The Four Loves	C. S. Lewis	1971	Harvest Books	http://images.amazon.com/images/P/0156329301.01.THUMBZZZ.jpg	http://images.amazon.com/images/P/0156329301.01.MZZZZZZZ.jpg	http://images.amazon.com/images/P/0156329301.01.LZZZZZZZ.jpg
2766	0226500578	0	A River Runs Through It, and Other Stories	Norman F. Maclean	1979	University of Chicago Press	http://images.amazon.com/images/P/0226500578.01.THUMBZZZ.jpg	http://images.amazon.com/images/P/0226500578.01.MZZZZZZZ.jpg	http://images.amazon.com/images/P/0226500578.01.LZZZZZZZ.jpg
2766	0312099436	0	Women of the Silk : A Novel	Gail Tsukiyama	1993	St. Martin's Griffin	http://images.amazon.com/images/P/0312099436.01.THUMBZZZ.jpg	http://images.amazon.com/images/P/0312099436.01.MZZZZZZZ.jpg	http://images.amazon.com/images/P/0312099436.01.LZZZZZZZ.jpg
2766	0345319672	7	The Ballad of Typhoid Mary	J.F. Federspiel	1985	Ballantine Books	http://images.amazon.com/images/P/0345319672.01.THUMBZZZ.jpg	http://images.amazon.com/images/P/0345319672.01.MZZZZZZZ.jpg	http://images.amazon.com/images/P/0345319672.01.LZZZZZZZ.jpg
2766	0374109990	0	Before and After	Rosellen Brown	1992	Farrar Straus Giroux	http://images.amazon.com/images/P/0374109990.01.THUMBZZZ.jpg	http://images.amazon.com/images/P/0374109990.01.MZZZZZZZ.jpg	http://images.amazon.com/images/P/0374109990.01.LZZZZZZZ.jpg
2766	0374332657	0	Holes (Newbery Medal Book)	Louis Sachar	1998	Farrar, Straus and Giroux (BYR)	http://images.amazon.com/images/P/0374332657.01.THUMBZZZ.jpg	http://images.amazon.com/images/P/0374332657.01.MZZZZZZZ.jpg	http://images.amazon.com/images/P/0374332657.01.LZZZZZZZ.jpg
2766	0380710722	0	It's Always Something	Gilda Radner	1990	Avon	http://images.amazon.com/images/P/0380710722.01.THUMBZZZ.jpg	http://images.amazon.com/images/P/0380710722.01.MZZZZZZZ.jpg	http://images.amazon.com/images/P/0380710722.01.LZZZZZZZ.jpg
2766	0380726815	6	Sights Unseen	Kaye Gibbons	1996	Avon	http://images.amazon.com/images/P/0380726815.01.THUMBZZZ.jpg	http://images.amazon.com/images/P/0380726815.01.MZZZZZZZ.jpg	http://images.amazon.com/images/P/0380726815.01.LZZZZZZZ.jpg
2766	0395070902	0	Shane	Jack Warner Schaefer	1992	Houghton Mifflin Company	http://images.amazon.com/images/P/0395070902.01.THUMBZZZ.jpg	http://images.amazon.com/images/P/0395070902.01.MZZZZZZZ.jpg	http://images.amazon.com/images/P/0395070902.01.LZZZZZZZ.jpg
2766	0440213029	0	The Lilac Bus: Stories	Maeve Binchy	1992	Dell	http://images.amazon.com/images/P/0440213029.01.THUMBZZZ.jpg	http://images.amazon.com/images/P/0440213029.01.MZZZZZZZ.jpg	http://images.amazon.com/images/P/0440213029.01.LZZZZZZZ.jpg
2766	0440223016	0	A Long Fatal Love Chase	Louisa May Alcott	1997	Dell	http://images.amazon.com/images/P/0440223016.01.THUMBZZZ.jpg	http://images.amazon.com/images/P/0440223016.01.MZZZZZZZ.jpg	http://images.amazon.com/images/P/0440223016.01.LZZZZZZZ.jpg
2766	0440225825	0	Move to Strike	Perri O'Shaughnessy	2001	Island	http://images.amazon.com/images/P/0440225825.01.THUMBZZZ.jpg	http://images.amazon.com/images/P/0440225825.01.MZZZZZZZ.jpg	http://images.amazon.com/images/P/0440225825.01.LZZZZZZZ.jpg
2766	0440237688	7	The Giver (Readers Circle)	LOIS LOWRY	2002	Laurel Leaf	http://images.amazon.com/images/P/0440237688.01.THUMBZZZ.jpg	http://images.amazon.com/images/P/0440237688.01.MZZZZZZZ.jpg	http://images.amazon.com/images/P/0440237688.01.LZZZZZZZ.jpg
2766	044048474X	7	Tales of a Fourth Grade Nothing	JUDY BLUME	1976	Yearling	http://images.amazon.com/images/P/044048474X.01.THUMBZZZ.jpg	http://images.amazon.com/images/P/044048474X.01.MZZZZZZZ.jpg	http://images.amazon.com/images/P/044048474X.01.LZZZZZZZ.jpg
2766	0440498058	0	A Wrinkle In Time	MADELEINE L'ENGLE	1998	Yearling	http://images.amazon.com/images/P/0440498058.01.THUMBZZZ.jpg	http://images.amazon.com/images/P/0440498058.01.MZZZZZZZ.jpg	http://images.amazon.com/images/P/0440498058.01.LZZZZZZZ.jpg
2766	0440942500	0	Johnny Tremain (Laurel Leaf Books)	Esther Forbes	1969	Random House Children's Books	http://images.amazon.com/images/P/0440942500.01.THUMBZZZ.jpg	http://images.amazon.com/images/P/0440942500.01.MZZZZZZZ.jpg	http://images.amazon.com/images/P/0440942500.01.LZZZZZZZ.jpg
2766	0449215296	0	Family: The Ties That Bind and Gag	Erma Bombeck	1991	Fawcett Books	http://images.amazon.com/images/P/0449215296.01.THUMBZZZ.jpg	http://images.amazon.com/images/P/0449215296.01.MZZZZZZZ.jpg	http://images.amazon.com/images/P/0449215296.01.LZZZZZZZ.jpg
2766	0449219372	0	Murder on the Potomac (Capital Crime Mysteries)	Margaret Truman	1995	Fawcett Books	http://images.amazon.com/images/P/0449219372.01.THUMBZZZ.jpg	http://images.amazon.com/images/P/0449219372.01.MZZZZZZZ.jpg	http://images.amazon.com/images/P/0449219372.01.LZZZZZZZ.jpg
2766	0451410025	0	I Am the Only Running Footman	Martha Grimes	2001	Onyx Books	http://images.amazon.com/images/P/0451410025.01.THUMBZZZ.jpg	http://images.amazon.com/images/P/0451410025.01.MZZZZZZZ.jpg	http://images.amazon.com/images/P/0451410025.01.LZZZZZZZ.jpg
2766	0515117234	0	Wild Horses	Dick Francis	1995	Jove Books	http://images.amazon.com/images/P/0515117234.01.THUMBZZZ.jpg	http://images.amazon.com/images/P/0515117234.01.MZZZZZZZ.jpg	http://images.amazon.com/images/P/0515117234.01.LZZZZZZZ.jpg
2766	0553256653	0	Flowers for Algernon	Daniel Keyes	1984	Bantam Books	http://images.amazon.com/images/P/0553256653.01.THUMBZZZ.jpg	http://images.amazon.com/images/P/0553256653.01.MZZZZZZZ.jpg	http://images.amazon.com/images/P/0553256653.01.LZZZZZZZ.jpg
2766	0553573616	0	My Point...And I Do Have One	ELLEN DEGENERES	1996	Bantam	http://images.amazon.com/images/P/0553573616.01.THUMBZZZ.jpg	http://images.amazon.com/images/P/0553573616.01.MZZZZZZZ.jpg	http://images.amazon.com/images/P/0553573616.01.LZZZZZZZ.jpg
2766	0590997262	0	The Stranger (Animorphs (Paperback Numbered))	Katherine Applegate	1997	Scholastic	http://images.amazon.com/images/P/0590997262.01.THUMBZZZ.jpg	http://images.amazon.com/images/P/0590997262.01.MZZZZZZZ.jpg	http://images.amazon.com/images/P/0590997262.01.LZZZZZZZ.jpg
2766	0670030643	8	The Eyre Affair (Alex Awards (Awards))	Jasper Fforde	2002	Viking Books	http://images.amazon.com/images/P/0670030643.01.THUMBZZZ.jpg	http://images.amazon.com/images/P/0670030643.01.MZZZZZZZ.jpg	http://images.amazon.com/images/P/0670030643.01.LZZZZZZZ.jpg
2766	0679450548	0	I Was Amelia Earhart	Jane Mendelsohn	1996	Random House Inc	http://images.amazon.com/images/P/0679450548.01.THUMBZZZ.jpg	http://images.amazon.com/images/P/0679450548.01.MZZZZZZZ.jpg	http://images.amazon.com/images/P/0679450548.01.LZZZZZZZ.jpg
2766	0684801221	10	OLD MAN AND THE SEA	Ernest Hemingway	1995	Scribner	http://images.amazon.com/images/P/0684801221.01.THUMBZZZ.jpg	http://images.amazon.com/images/P/0684801221.01.MZZZZZZZ.jpg	http://images.amazon.com/images/P/0684801221.01.LZZZZZZZ.jpg
2766	0688025072	9	The Wicked Day	Mary Stewart	1983	Harpercollins	http://images.amazon.com/images/P/0688025072.01.THUMBZZZ.jpg	http://images.amazon.com/images/P/0688025072.01.MZZZZZZZ.jpg	http://images.amazon.com/images/P/0688025072.01.LZZZZZZZ.jpg
2766	0689817215	0	The View from Saturday (Jean Karl Books (Paperback))	E. L. Konigsburg	1998	Aladdin	http://images.amazon.com/images/P/0689817215.01.THUMBZZZ.jpg	http://images.amazon.com/images/P/0689817215.01.MZZZZZZZ.jpg	http://images.amazon.com/images/P/0689817215.01.LZZZZZZZ.jpg
2766	0786867647	0	Lucky Man: A Memoir	Michael J. Fox	2002	Hyperion	http://images.amazon.com/images/P/0786867647.01.THUMBZZZ.jpg	http://images.amazon.com/images/P/0786867647.01.MZZZZZZZ.jpg	http://images.amazon.com/images/P/0786867647.01.LZZZZZZZ.jpg
2766	0786883375	0	Don't Sweat the Small Stuff with Your Family : Simple Ways to Keep Daily Responsibilities and Household Chaos from Taking Over Your Life (Don't Sweat the Small Stuff Series)	Richard Carlson	1998	Hyperion	http://images.amazon.com/images/P/0786883375.01.THUMBZZZ.jpg	http://images.amazon.com/images/P/0786883375.01.MZZZZZZZ.jpg	http://images.amazon.com/images/P/0786883375.01.LZZZZZZZ.jpg
2766	0800786084	7	In His Steps	Charles M. Sheldon	1993	Revell	http://images.amazon.com/images/P/0800786084.01.THUMBZZZ.jpg	http://images.amazon.com/images/P/0800786084.01.MZZZZZZZ.jpg	http://images.amazon.com/images/P/0800786084.01.LZZZZZZZ.jpg
2766	0804111154	0	Maybe (Maybe Not : Second Thoughts from a Secret Life)	Robert Fulghum	1995	Ivy Books	http://images.amazon.com/images/P/0804111154.01.THUMBZZZ.jpg	http://images.amazon.com/images/P/0804111154.01.MZZZZZZZ.jpg	http://images.amazon.com/images/P/0804111154.01.LZZZZZZZ.jpg
2766	0836218620	0	Weirdos From Another Planet!	Bill Watterson	1990	Andrews McMeel Publishing	http://images.amazon.com/images/P/0836218620.01.THUMBZZZ.jpg	http://images.amazon.com/images/P/0836218620.01.MZZZZZZZ.jpg	http://images.amazon.com/images/P/0836218620.01.LZZZZZZZ.jpg
2766	0836218663	0	The Revenge Of The Baby-Sat	Bill Watterson	1991	Andrews McMeel Publishing	http://images.amazon.com/images/P/0836218663.01.THUMBZZZ.jpg	http://images.amazon.com/images/P/0836218663.01.MZZZZZZZ.jpg	http://images.amazon.com/images/P/0836218663.01.LZZZZZZZ.jpg
2766	0842321934	0	The Vanishings (Left Behind: The Kids #1)	Jerry B. Jenkins	1998	Tyndale House Publishers	http://images.amazon.com/images/P/0842321934.01.THUMBZZZ.jpg	http://images.amazon.com/images/P/0842321934.01.MZZZZZZZ.jpg	http://images.amazon.com/images/P/0842321934.01.LZZZZZZZ.jpg
2766	0842345523	9	More Than a Carpenter	Josh McDowell	1987	Tyndale House Publishers	http://images.amazon.com/images/P/0842345523.01.THUMBZZZ.jpg	http://images.amazon.com/images/P/0842345523.01.MZZZZZZZ.jpg	http://images.amazon.com/images/P/0842345523.01.LZZZZZZZ.jpg
2766	0843951141	0	Chase the Wind	Cindy Holby	2002	Leisure Books	http://images.amazon.com/images/P/0843951141.01.THUMBZZZ.jpg	http://images.amazon.com/images/P/0843951141.01.MZZZZZZZ.jpg	http://images.amazon.com/images/P/0843951141.01.LZZZZZZZ.jpg
2766	0849911672	7	Angels	Billy Graham	1994	Thomas Nelson	http://images.amazon.com/images/P/0849911672.01.THUMBZZZ.jpg	http://images.amazon.com/images/P/0849911672.01.MZZZZZZZ.jpg	http://images.amazon.com/images/P/0849911672.01.LZZZZZZZ.jpg
2766	0874869870	9	She Said Yes: The Unlikely Martyrdom of Cassie Bernall	Misty Bernall	1999	Plough Publishing House	http://images.amazon.com/images/P/0874869870.01.THUMBZZZ.jpg	http://images.amazon.com/images/P/0874869870.01.MZZZZZZZ.jpg	http://images.amazon.com/images/P/0874869870.01.LZZZZZZZ.jpg
2766	0943233437	0	Random Acts of Kindness	Conari Press	1993	Conari Press	http://images.amazon.com/images/P/0943233437.01.THUMBZZZ.jpg	http://images.amazon.com/images/P/0943233437.01.MZZZZZZZ.jpg	http://images.amazon.com/images/P/0943233437.01.LZZZZZZZ.jpg
2766	0971290903	0	At the Manger: The Stories of Those Who Were There	Peter Orullian	2001	Descant	http://images.amazon.com/images/P/0971290903.01.THUMBZZZ.jpg	http://images.amazon.com/images/P/0971290903.01.MZZZZZZZ.jpg	http://images.amazon.com/images/P/0971290903.01.LZZZZZZZ.jpg
2766	1550548913	0	How to Be a Canadian: Even If You Already are One	Will Ferguson	2003	Douglas &amp; McIntyre	http://images.amazon.com/images/P/1550548913.01.THUMBZZZ.jpg	http://images.amazon.com/images/P/1550548913.01.MZZZZZZZ.jpg	http://images.amazon.com/images/P/1550548913.01.LZZZZZZZ.jpg
2766	1565122062	0	A Virtuous Woman	Kaye Gibbons	1997	Algonquin Books of Chapel Hill	http://images.amazon.com/images/P/1565122062.01.THUMBZZZ.jpg	http://images.amazon.com/images/P/1565122062.01.MZZZZZZZ.jpg	http://images.amazon.com/images/P/1565122062.01.LZZZZZZZ.jpg
2766	1566840287	7	The Christmas Box (Christmas Box Trilogy)	Richard Paul Evans	1993	Pubs Wholesale	http://images.amazon.com/images/P/1566840287.01.THUMBZZZ.jpg	http://images.amazon.com/images/P/1566840287.01.MZZZZZZZ.jpg	http://images.amazon.com/images/P/1566840287.01.LZZZZZZZ.jpg
2793	0345350685	0	The Autobiography of Malcolm X	Malcolm X	1989	Ballantine Books	http://images.amazon.com/images/P/0345350685.01.THUMBZZZ.jpg	http://images.amazon.com/images/P/0345350685.01.MZZZZZZZ.jpg	http://images.amazon.com/images/P/0345350685.01.LZZZZZZZ.jpg
2793	0345384687	0	The Guns of the South: A Novel of the Civil War	Harry Turtledove	1993	Del Rey Books	http://images.amazon.com/images/P/0345384687.01.THUMBZZZ.jpg	http://images.amazon.com/images/P/0345384687.01.MZZZZZZZ.jpg	http://images.amazon.com/images/P/0345384687.01.LZZZZZZZ.jpg
2793	0380018446	0	Oliver's Story	Erich Segal	2002	HarperTorch	http://images.amazon.com/images/P/0380018446.01.THUMBZZZ.jpg	http://images.amazon.com/images/P/0380018446.01.MZZZZZZZ.jpg	http://images.amazon.com/images/P/0380018446.01.LZZZZZZZ.jpg
2793	0425190641	0	Fire Ice: A Novel from the Numa Files (Kurt Austin Adventures (Paperback))	Clive Cussler	2003	Berkley Publishing Group	http://images.amazon.com/images/P/0425190641.01.THUMBZZZ.jpg	http://images.amazon.com/images/P/0425190641.01.MZZZZZZZ.jpg	http://images.amazon.com/images/P/0425190641.01.LZZZZZZZ.jpg
2793	0449204553	0	A Walk Across America	Peter Jenkins	1989	Fawcett Books	http://images.amazon.com/images/P/0449204553.01.THUMBZZZ.jpg	http://images.amazon.com/images/P/0449204553.01.MZZZZZZZ.jpg	http://images.amazon.com/images/P/0449204553.01.LZZZZZZZ.jpg
2793	0515137111	0	Birthright	Nora Roberts	2004	Jove Books	http://images.amazon.com/images/P/0515137111.01.THUMBZZZ.jpg	http://images.amazon.com/images/P/0515137111.01.MZZZZZZZ.jpg	http://images.amazon.com/images/P/0515137111.01.LZZZZZZZ.jpg
2793	0553584014	8	The Secret Hour	LUANNE RICE	2004	Bantam	http://images.amazon.com/images/P/0553584014.01.THUMBZZZ.jpg	http://images.amazon.com/images/P/0553584014.01.MZZZZZZZ.jpg	http://images.amazon.com/images/P/0553584014.01.LZZZZZZZ.jpg
2793	0671695126	6	Secrets of the Morning (Cutler)	V.C. Andrews	1991	Pocket	http://images.amazon.com/images/P/0671695126.01.THUMBZZZ.jpg	http://images.amazon.com/images/P/0671695126.01.MZZZZZZZ.jpg	http://images.amazon.com/images/P/0671695126.01.LZZZZZZZ.jpg
2793	0671759329	5	Darkest Hour (Cutler)	V.C. Andrews	1993	Pocket	http://images.amazon.com/images/P/0671759329.01.THUMBZZZ.jpg	http://images.amazon.com/images/P/0671759329.01.MZZZZZZZ.jpg	http://images.amazon.com/images/P/0671759329.01.LZZZZZZZ.jpg
2793	0743457870	0	Hidden Leaves (Debeers)	V.C. Andrews	2003	Pocket Star	http://images.amazon.com/images/P/0743457870.01.THUMBZZZ.jpg	http://images.amazon.com/images/P/0743457870.01.MZZZZZZZ.jpg	http://images.amazon.com/images/P/0743457870.01.LZZZZZZZ.jpg
2793	0786890002	0	The Art of Deception	Ridley Pearson	2003	Hyperion	http://images.amazon.com/images/P/0786890002.01.THUMBZZZ.jpg	http://images.amazon.com/images/P/0786890002.01.MZZZZZZZ.jpg	http://images.amazon.com/images/P/0786890002.01.LZZZZZZZ.jpg
2793	1551661519	0	Cousins	Rona Jaffe	1996	Mira	http://images.amazon.com/images/P/1551661519.01.THUMBZZZ.jpg	http://images.amazon.com/images/P/1551661519.01.MZZZZZZZ.jpg	http://images.amazon.com/images/P/1551661519.01.LZZZZZZZ.jpg
2793	1559278374	8	Sons of Fortune	Jeffrey Archer	2003	Audio Renaissance	http://images.amazon.com/images/P/1559278374.01.THUMBZZZ.jpg	http://images.amazon.com/images/P/1559278374.01.MZZZZZZZ.jpg	http://images.amazon.com/images/P/1559278374.01.LZZZZZZZ.jpg
2891	0060504080	9	Small Wonder : Essays	Barbara Kingsolver	2003	Perennial	http://images.amazon.com/images/P/0060504080.01.THUMBZZZ.jpg	http://images.amazon.com/images/P/0060504080.01.MZZZZZZZ.jpg	http://images.amazon.com/images/P/0060504080.01.LZZZZZZZ.jpg
2891	0060921145	0	Animal Dreams	Barbara Kingsolver	1991	Perennial	http://images.amazon.com/images/P/0060921145.01.THUMBZZZ.jpg	http://images.amazon.com/images/P/0060921145.01.MZZZZZZZ.jpg	http://images.amazon.com/images/P/0060921145.01.LZZZZZZZ.jpg
2891	0060987049	0	Microserfs	Douglas Coupland	1996	Regan Books	http://images.amazon.com/images/P/0060987049.01.THUMBZZZ.jpg	http://images.amazon.com/images/P/0060987049.01.MZZZZZZZ.jpg	http://images.amazon.com/images/P/0060987049.01.LZZZZZZZ.jpg
2891	0061054887	6	The Dispossessed: An Ambiguous Utopia	Ursula K. Le Guin	1994	Eos	http://images.amazon.com/images/P/0061054887.01.THUMBZZZ.jpg	http://images.amazon.com/images/P/0061054887.01.MZZZZZZZ.jpg	http://images.amazon.com/images/P/0061054887.01.LZZZZZZZ.jpg
2891	0140119906	0	Love in the Time of Cholera (Penguin Great Books of the 20th Century)	Gabriel Garcia Marquez	1994	Penguin Books	http://images.amazon.com/images/P/0140119906.01.THUMBZZZ.jpg	http://images.amazon.com/images/P/0140119906.01.MZZZZZZZ.jpg	http://images.amazon.com/images/P/0140119906.01.LZZZZZZZ.jpg
2891	0156907380	0	To the Lighthouse	Virginia Woolf	1978	Harvest Books	http://images.amazon.com/images/P/0156907380.01.THUMBZZZ.jpg	http://images.amazon.com/images/P/0156907380.01.MZZZZZZZ.jpg	http://images.amazon.com/images/P/0156907380.01.LZZZZZZZ.jpg
2891	0312263996	0	Timbuktu : A Novel	Paul Auster	2000	Picador	http://images.amazon.com/images/P/0312263996.01.THUMBZZZ.jpg	http://images.amazon.com/images/P/0312263996.01.MZZZZZZZ.jpg	http://images.amazon.com/images/P/0312263996.01.LZZZZZZZ.jpg
2891	0312282990	0	The Amazing Adventures of Kavalier &amp; Clay	Michael Chabon	2001	Picador	http://images.amazon.com/images/P/0312282990.01.THUMBZZZ.jpg	http://images.amazon.com/images/P/0312282990.01.MZZZZZZZ.jpg	http://images.amazon.com/images/P/0312282990.01.LZZZZZZZ.jpg
2891	0345404475	7	Do Androids Dream of Electric Sheep?	Philip K. Dick	1996	Del Rey Books	http://images.amazon.com/images/P/0345404475.01.THUMBZZZ.jpg	http://images.amazon.com/images/P/0345404475.01.MZZZZZZZ.jpg	http://images.amazon.com/images/P/0345404475.01.LZZZZZZZ.jpg
2891	0374100128	7	The Corrections (Oprah Edition)	Jonathan Franzen	2001	Farrar Straus Giroux	http://images.amazon.com/images/P/0374100128.01.THUMBZZZ.jpg	http://images.amazon.com/images/P/0374100128.01.MZZZZZZZ.jpg	http://images.amazon.com/images/P/0374100128.01.LZZZZZZZ.jpg
2891	0374525641	0	The Spirit Catches You and You Fall Down	Anne Fadiman	1998	Farrar, Straus and Giroux	http://images.amazon.com/images/P/0374525641.01.THUMBZZZ.jpg	http://images.amazon.com/images/P/0374525641.01.MZZZZZZZ.jpg	http://images.amazon.com/images/P/0374525641.01.LZZZZZZZ.jpg
2891	0375701427	0	American Pastoral	Philip Roth	1998	Vintage	http://images.amazon.com/images/P/0375701427.01.THUMBZZZ.jpg	http://images.amazon.com/images/P/0375701427.01.MZZZZZZZ.jpg	http://images.amazon.com/images/P/0375701427.01.LZZZZZZZ.jpg
